Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-imu3,branch-8jxl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,ANSWER2,train_conf2,train_conf3,ANSWER3,train_conf4,ANSWER4,train_conf5,ANSWER5,didyouknow,definition,sampleimages,SAMguessed,visualization,question,test,ShowProgressBar,image0,black_arrow,black_arrow3,black_arrow4,black_arrow2,arrow_beam,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
17,1614749336189,03/03/2021 05:28:56,1614749336052,11,03/03/2021 16:28:56,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,8,Screen 4,advancementZone,response_button_text,2931.2300000019604,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1614749339458,03/03/2021 05:28:59,1614749339232,11,03/03/2021 16:28:59,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,9,Correct3,Zone3,response_button_text,3169.8749999995925,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1614749342552,03/03/2021 05:29:02,1614749342398,11,03/03/2021 16:29:02,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,11,Screen 5,Zone5,response_button_text,3156.2599999961094,,,No,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1614749346500,03/03/2021 05:29:06,1614749346353,11,03/03/2021 16:29:06,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,12,Correct4,Zone3,response_button_text,3944.224999999278,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614749350002,03/03/2021 05:29:10,1614749349796,11,03/03/2021 16:29:09,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,14,Screen 6,Zone5,response_button_text,3435.28000000515,,,No,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1614749354065,03/03/2021 05:29:14,1614749353921,11,03/03/2021 16:29:13,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,16,Wrong5,Zone3,response_button_text,4114.545000004,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1614749356036,03/03/2021 05:29:16,1614749355896,11,03/03/2021 16:29:15,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,3,1,17,End of Training,Zone1,continue_keyboard,1967.3600000023725,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1614749359948,03/03/2021 05:29:19,1614749359798,11,03/03/2021 16:29:19,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,4,1,1,Screen 1,Zone1,continue_keyboard,3888.1600000022445,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1614749367470,03/03/2021 05:29:27,1614749367303,11,03/03/2021 16:29:27,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,4,1,2,Screen 2,Zone1,continue_button,7497.065000003204,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1614749370127,03/03/2021 05:29:30,1614749369971,11,03/03/2021 16:29:29,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,5,1,1,Screen 1,buttonA,response_button_text,2650.885000002745,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1614749374697,03/03/2021 05:29:34,1614749374547,11,03/03/2021 16:29:34,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,5,1,2,Screen 2,advancementZone,continue_button,4567.605000003823,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1614749376759,03/03/2021 05:29:36,1614749376622,11,03/03/2021 16:29:36,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,5,1,3,Screen 3,Zone5,response_button_text,2065.535000001546,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1614749379236,03/03/2021 05:29:39,1614749379085,11,03/03/2021 16:29:39,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,6,2,1,Screen 1,buttonA,response_button_text,2448.100000001432,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1614749381020,03/03/2021 05:29:41,1614749380793,11,03/03/2021 16:29:40,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,6,2,2,Screen 2,advancementZone,continue_button,1701.0000000009313,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1614749383882,03/03/2021 05:29:43,1614749383734,11,03/03/2021 16:29:43,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,6,2,3,Screen 3,Zone3,response_button_text,2931.0350000014296,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1614749385803,03/03/2021 05:29:45,1614749385656,11,03/03/2021 16:29:45,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,7,3,1,Screen 1,buttonA,response_button_text,1906.86000000278,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1614749388507,03/03/2021 05:29:48,1614749388320,11,03/03/2021 16:29:48,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,7,3,2,Screen 2,advancementZone,continue_button,2655.6799999962095,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1614749390430,03/03/2021 05:29:50,1614749390290,11,03/03/2021 16:29:50,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,7,3,3,Screen 3,Zone3,response_button_text,1961.4949999959208,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1614749392048,03/03/2021 05:29:52,1614749391902,11,03/03/2021 16:29:51,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,8,4,1,Screen 1,buttonA,response_button_text,1595.4500000007101,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1614749395038,03/03/2021 05:29:55,1614749394892,11,03/03/2021 16:29:54,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,8,4,2,Screen 2,advancementZone,continue_button,2980.5649999980233,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1614749397663,03/03/2021 05:29:57,1614749397508,11,03/03/2021 16:29:57,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,8,4,3,Screen 3,Zone5,response_button_text,2607.7149999982794,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1614749399851,03/03/2021 05:29:59,1614749399701,11,03/03/2021 16:29:59,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,9,5,1,Screen 1,buttonB,response_button_text,2176.7200000031153,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1614749403319,03/03/2021 05:30:03,1614749403124,11,03/03/2021 16:30:03,37087,30,task-hd4d,,10563158,5e7c6f10e3941d2bb72a0233,3215271,,complete,,603f1e02cd5c8e01f664a5be,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 88.0.4324.192,1280x800,1280x721,,Natural_SOD_Val,3,SOD,,,,12,,Qualified,,Input,Input,9,5,2,Screen 2,advancementZone,continue_button,3416.095000000496,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
