Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-imu3,branch-8jxl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,ANSWER2,train_conf2,train_conf3,ANSWER3,train_conf4,ANSWER4,train_conf5,ANSWER5,didyouknow,definition,sampleimages,SAMguessed,visualization,question,test,ShowProgressBar,image0,black_arrow,black_arrow3,black_arrow4,black_arrow2,arrow_beam,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
52,1614747239943,03/03/2021 04:53:59,1614747239563,0,03/03/2021 04:53:59,37087,30,task-34jo,,10562749,5d45f6d7da637a00014b9e30,3213024,,complete,,603f159268faad08a5c7f839,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.192,1920x1080,1920x951,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,13,9,3,Screen 3,Zone3,response_button_text,1129.0650000009919,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **balloon** before?,"<h3 style=""text-align: center""> <strong>balloon</strong>: large tough nonrigid bag filled with gas or heated air</h3>",n02782093.jpeg,# Sam guessed this is **100% balloon**,n02782093_n02782093_2580_n02782093_100.jpeg,# Is this **balloon**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02782093_n02782093_2580_n02782093_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,1614747242868,03/03/2021 04:54:02,1614747242411,0,03/03/2021 04:54:02,37087,30,task-34jo,,10562749,5d45f6d7da637a00014b9e30,3213024,,complete,,603f159268faad08a5c7f839,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.192,1920x1080,1920x951,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,14,10,1,Screen 1,buttonA,response_button_text,2831.574999996519,,,Yes,1,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **band Aid** before?,"<h3 style=""text-align: center""> <strong>band Aid</strong>: trade name for an adhesive bandage to cover small cuts or blisters</h3>",n02786058.jpeg,# Sam guessed this is **31% band Aid**,n02786058_n04118776_36396_n04118776_31.jpeg,# Is this **band Aid**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02786058_n04118776_36396_n04118776_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1614747244386,03/03/2021 04:54:04,1614747243968,0,03/03/2021 04:54:03,37087,30,task-34jo,,10562749,5d45f6d7da637a00014b9e30,3213024,,complete,,603f159268faad08a5c7f839,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.192,1920x1080,1920x951,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,14,10,2,Screen 2,advancementZone,continue_button,1544.9700000026496,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **band Aid** before?,"<h3 style=""text-align: center""> <strong>band Aid</strong>: trade name for an adhesive bandage to cover small cuts or blisters</h3>",n02786058.jpeg,# Sam guessed this is **31% band Aid**,n02786058_n04118776_36396_n04118776_31.jpeg,# Is this **band Aid**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02786058_n04118776_36396_n04118776_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,1614747246242,03/03/2021 04:54:06,1614747245865,0,03/03/2021 04:54:05,37087,30,task-34jo,,10562749,5d45f6d7da637a00014b9e30,3213024,,complete,,603f159268faad08a5c7f839,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.192,1920x1080,1920x951,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,14,10,3,Screen 3,Zone5,response_button_text,1881.2550000002375,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **band Aid** before?,"<h3 style=""text-align: center""> <strong>band Aid</strong>: trade name for an adhesive bandage to cover small cuts or blisters</h3>",n02786058.jpeg,# Sam guessed this is **31% band Aid**,n02786058_n04118776_36396_n04118776_31.jpeg,# Is this **band Aid**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02786058_n04118776_36396_n04118776_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1614747246320,03/03/2021 04:54:06,1614747245871,0,03/03/2021 04:54:05,37087,30,task-34jo,,10562749,5d45f6d7da637a00014b9e30,3213024,,complete,,603f159268faad08a5c7f839,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.192,1920x1080,1920x951,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,,,END TASK,,,,,200743,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1614747091850,03/03/2021 04:51:31,1614747104769,-8,02/03/2021 20:51:44,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1614747107757,03/03/2021 04:51:47,1614747120743,-8,02/03/2021 20:52:00,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,1,1,1,Screen 1,advancementZone,continue_button,14515.409999992698,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614747124406,03/03/2021 04:52:04,1614747137369,-8,02/03/2021 20:52:17,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,1,1,2,Screen 2,advancementZone,continue_button,16617.86499992013,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1614747126983,03/03/2021 04:52:06,1614747139971,-8,02/03/2021 20:52:19,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,1,1,3,Screen 3,advancementZone,continue_button,2594.539999961853,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1614747128598,03/03/2021 04:52:08,1614747141584,-8,02/03/2021 20:52:21,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,1,1,4,Screen 4,advancementZone,continue_button,1584.484999999404,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1614747130513,03/03/2021 04:52:10,1614747143504,-8,02/03/2021 20:52:23,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,1,1,5,Screen 5,advancementZone,continue_button,1912.2150000184774,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1614747133928,03/03/2021 04:52:13,1614747146914,-8,02/03/2021 20:52:26,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,2,1,1,Screen 1,advancementZone,continue_button,3286.779999965802,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1614747136883,03/03/2021 04:52:16,1614747149895,-8,02/03/2021 20:52:29,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,2,1,2,Imagenet,advancementZone,continue_button,2964.615000062622,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1614747140072,03/03/2021 04:52:20,1614747153079,-8,02/03/2021 20:52:33,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,2,1,3,Screen 2,advancementZone,continue_button,3175.31500000041,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1614747141995,03/03/2021 04:52:21,1614747154999,-8,02/03/2021 20:52:34,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,2,1,4,Screen 3,advancementZone,continue_button,1910.39999993518,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1614747143433,03/03/2021 04:52:23,1614747156389,-8,02/03/2021 20:52:36,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,2,1,5,Screen 4,advancementZone,continue_button,1381.2199999811128,,,,,0,1,0,,,,,,Introduction,Previous,,,,,natural_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1614747148170,03/03/2021 04:52:28,1614747161169,-8,02/03/2021 20:52:41,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,1,Screen 1,Zone1,continue_keyboard,4712.0799999684095,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1614747155268,03/03/2021 04:52:35,1614747168277,-8,02/03/2021 20:52:48,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,2,Screen 2,advancementZone,response_button_text,7091.394999995828,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1614747156561,03/03/2021 04:52:36,1614747169567,-8,02/03/2021 20:52:49,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,3,Correct1,Zone3,response_button_text,1268.2900000363588,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1614747161039,03/03/2021 04:52:41,1614747174041,-8,02/03/2021 20:52:54,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,5,Screen 3,Zone5,response_button_text,4460.149999940768,,,No,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1614747162291,03/03/2021 04:52:42,1614747175306,-8,02/03/2021 20:52:55,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,6,Correct2,Zone3,response_button_text,1247.7600000565872,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1614747166063,03/03/2021 04:52:46,1614747179045,-8,02/03/2021 20:52:59,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,8,Screen 4,advancementZone,response_button_text,3725.7700000191107,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1614747167004,03/03/2021 04:52:47,1614747180007,-8,02/03/2021 20:53:00,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,9,Correct3,Zone3,response_button_text,943.9499999862164,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1614747170442,03/03/2021 04:52:50,1614747183447,-8,02/03/2021 20:53:03,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,11,Screen 5,Zone5,response_button_text,3424.6200000634417,,,No,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1614747171561,03/03/2021 04:52:51,1614747184560,-8,02/03/2021 20:53:04,37087,30,task-34jo,,10562761,593ab35d51244c00013dcb69,3213040,,complete,,603f158a8d9a2b09cfb21978,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.190,1600x900,1600x789,,Natural_NNs_Val,3,NNs,,,,,15,,Qualified,Input,Input,3,1,12,Correct4,Zone3,response_button_text,1096.529999980703,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,balloon_43_balloon.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,No,pillow_8_laptop.jpeg,banana_79_banana.jpeg,Yes,lemon_92_ping-pong ball.jpeg,No,chain saw_99_chain saw.jpeg,Yes,,,,,,,,,,black_arrow1.jpg,black_arrow3.jpg,black_arrow4.jpg,black_arrow2.JPG,arrow_beam.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
