Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,Randomise questionnaire elements?,Question Key,Response
1,1614184839677,24/02/2021 16:40:39,1614184837792,0,24/02/2021 16:40:37,38788,18,questionnaire-9g37,,10338551,5bfd2d6b8acfed00011a5c89,3145167,,complete,,60368179f6346324d4470bb8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.104,1280x720,1280x610,,Generic Consent,1,NNs,,,,,15,No,BEGIN QUESTIONNAIRE,
2,1614184846064,24/02/2021 16:40:46,1614184844185,0,24/02/2021 16:40:44,38788,18,questionnaire-9g37,,10338551,5bfd2d6b8acfed00011a5c89,3145167,,complete,,60368179f6346324d4470bb8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.104,1280x720,1280x610,,Generic Consent,1,NNs,,,,,15,No,ConsentFlag,1
3,1614184846142,24/02/2021 16:40:46,1614184844187,0,24/02/2021 16:40:44,38788,18,questionnaire-9g37,,10338551,5bfd2d6b8acfed00011a5c89,3145167,,complete,,60368179f6346324d4470bb8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.104,1280x720,1280x610,,Generic Consent,1,NNs,,,,,15,No,END QUESTIONNAIRE,6395
1,1614184846801,24/02/2021 16:40:46,1614184847280,0,24/02/2021 16:40:47,38788,18,questionnaire-9g37,,10338563,602fcff524ce4cd1ca01ffe6,3145169,,complete,,6036817fe0dd2b63549950b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,7,,,,No,BEGIN QUESTIONNAIRE,
2,1614184852980,24/02/2021 16:40:52,1614184853490,0,24/02/2021 16:40:53,38788,18,questionnaire-9g37,,10338563,602fcff524ce4cd1ca01ffe6,3145169,,complete,,6036817fe0dd2b63549950b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,7,,,,No,ConsentFlag,1
3,1614184853216,24/02/2021 16:40:53,1614184853493,0,24/02/2021 16:40:53,38788,18,questionnaire-9g37,,10338563,602fcff524ce4cd1ca01ffe6,3145169,,complete,,6036817fe0dd2b63549950b4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,7,,,,No,END QUESTIONNAIRE,6213
1,1614184863486,24/02/2021 16:41:03,1614184863474,0,24/02/2021 16:41:03,38788,18,questionnaire-9g37,,10338597,5ae0b4bfeb6040000153bbc8,3145180,,complete,,6036816e0774b7ed0a665b5c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,13,,,No,BEGIN QUESTIONNAIRE,
2,1614184884746,24/02/2021 16:41:24,1614184884792,0,24/02/2021 16:41:24,38788,18,questionnaire-9g37,,10338597,5ae0b4bfeb6040000153bbc8,3145180,,complete,,6036816e0774b7ed0a665b5c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,13,,,No,ConsentFlag,1
3,1614184884851,24/02/2021 16:41:24,1614184884797,0,24/02/2021 16:41:24,38788,18,questionnaire-9g37,,10338597,5ae0b4bfeb6040000153bbc8,3145180,,complete,,6036816e0774b7ed0a665b5c,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,13,,,No,END QUESTIONNAIRE,21324
1,1614184900109,24/02/2021 16:41:40,1614184899817,0,24/02/2021 16:41:39,38788,18,questionnaire-9g37,,10338667,5823327065c6030001570465,3145200,,complete,,603681b9df761b3886c2c139,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x566,,Generic Consent,1,GradCAM,,5,,,,No,BEGIN QUESTIONNAIRE,
2,1614184902524,24/02/2021 16:41:42,1614184902237,0,24/02/2021 16:41:42,38788,18,questionnaire-9g37,,10338667,5823327065c6030001570465,3145200,,complete,,603681b9df761b3886c2c139,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x566,,Generic Consent,1,GradCAM,,5,,,,No,ConsentFlag,1
3,1614184902610,24/02/2021 16:41:42,1614184902238,0,24/02/2021 16:41:42,38788,18,questionnaire-9g37,,10338667,5823327065c6030001570465,3145200,,complete,,603681b9df761b3886c2c139,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,958x566,,Generic Consent,1,GradCAM,,5,,,,No,END QUESTIONNAIRE,2421
1,1614184908255,24/02/2021 16:41:48,1614184908440,0,24/02/2021 16:41:48,38788,18,questionnaire-9g37,,10338673,594ee0aa7095f80001da4c4e,3145202,,complete,,60368188e8eab9e23f2a122d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x1024,1280x913,,Generic Consent,1,Conf,11,,,,,No,BEGIN QUESTIONNAIRE,
2,1614184937996,24/02/2021 16:42:17,1614184938212,0,24/02/2021 16:42:18,38788,18,questionnaire-9g37,,10338673,594ee0aa7095f80001da4c4e,3145202,,complete,,60368188e8eab9e23f2a122d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x1024,1280x913,,Generic Consent,1,Conf,11,,,,,No,ConsentFlag,1
3,1614184938075,24/02/2021 16:42:18,1614184938215,0,24/02/2021 16:42:18,38788,18,questionnaire-9g37,,10338673,594ee0aa7095f80001da4c4e,3145202,,complete,,60368188e8eab9e23f2a122d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x1024,1280x913,,Generic Consent,1,Conf,11,,,,,No,END QUESTIONNAIRE,29776
1,1614184914512,24/02/2021 16:41:54,1614184914540,0,24/02/2021 16:41:54,38788,18,questionnaire-9g37,,10338683,5c0a8db9394f8e00016e5302,3145206,,complete,,603681ccf6626b2640a08659,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,SOD,,,,2,,No,BEGIN QUESTIONNAIRE,
2,1614184916384,24/02/2021 16:41:56,1614184916438,0,24/02/2021 16:41:56,38788,18,questionnaire-9g37,,10338683,5c0a8db9394f8e00016e5302,3145206,,complete,,603681ccf6626b2640a08659,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,SOD,,,,2,,No,ConsentFlag,1
3,1614184916435,24/02/2021 16:41:56,1614184916439,0,24/02/2021 16:41:56,38788,18,questionnaire-9g37,,10338683,5c0a8db9394f8e00016e5302,3145206,,complete,,603681ccf6626b2640a08659,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,SOD,,,,2,,No,END QUESTIONNAIRE,1899
1,1614184916233,24/02/2021 16:41:56,1614184912795,0,24/02/2021 16:41:52,38788,18,questionnaire-9g37,,10338684,5a270517b4a5de00011af15c,3145207,,complete,,603681ccfc5d24e703478210,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,NNs,,,,,14,No,BEGIN QUESTIONNAIRE,
2,1614184920030,24/02/2021 16:42:00,1614184916629,0,24/02/2021 16:41:56,38788,18,questionnaire-9g37,,10338684,5a270517b4a5de00011af15c,3145207,,complete,,603681ccfc5d24e703478210,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,NNs,,,,,14,No,ConsentFlag,1
3,1614184920109,24/02/2021 16:42:00,1614184916630,0,24/02/2021 16:41:56,38788,18,questionnaire-9g37,,10338684,5a270517b4a5de00011af15c,3145207,,complete,,603681ccfc5d24e703478210,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,NNs,,,,,14,No,END QUESTIONNAIRE,3835
1,1614184926501,24/02/2021 16:42:06,1614184927598,0,24/02/2021 16:42:07,38788,18,questionnaire-9g37,,10338703,602eb957986f75adbd90caeb,3145213,,complete,,603681d00ea728f2ce67606a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1600x900,1600x789,,Generic Consent,1,SOD,,,,10,,No,BEGIN QUESTIONNAIRE,
2,1614184933602,24/02/2021 16:42:13,1614184934655,0,24/02/2021 16:42:14,38788,18,questionnaire-9g37,,10338703,602eb957986f75adbd90caeb,3145213,,complete,,603681d00ea728f2ce67606a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1600x900,1600x789,,Generic Consent,1,SOD,,,,10,,No,ConsentFlag,1
3,1614184933665,24/02/2021 16:42:13,1614184934660,0,24/02/2021 16:42:14,38788,18,questionnaire-9g37,,10338703,602eb957986f75adbd90caeb,3145213,,complete,,603681d00ea728f2ce67606a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1600x900,1600x789,,Generic Consent,1,SOD,,,,10,,No,END QUESTIONNAIRE,7063
1,1614184929581,24/02/2021 16:42:09,1614184929394,0,24/02/2021 16:42:09,38788,18,questionnaire-9g37,,10338714,5e4d559bb182401a235e97cb,3145216,,complete,,603681d88e831cef75771f2b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,Conf,4,,,,,No,BEGIN QUESTIONNAIRE,
2,1614184933456,24/02/2021 16:42:13,1614184932620,0,24/02/2021 16:42:12,38788,18,questionnaire-9g37,,10338714,5e4d559bb182401a235e97cb,3145216,,complete,,603681d88e831cef75771f2b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,Conf,4,,,,,No,ConsentFlag,1
3,1614184933555,24/02/2021 16:42:13,1614184932642,0,24/02/2021 16:42:12,38788,18,questionnaire-9g37,,10338714,5e4d559bb182401a235e97cb,3145216,,complete,,603681d88e831cef75771f2b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x578,,Generic Consent,1,Conf,4,,,,,No,END QUESTIONNAIRE,3248
1,1614184948269,24/02/2021 16:42:28,1614184951951,0,24/02/2021 16:42:31,38788,18,questionnaire-9g37,,10338741,5e1335206aab7c96df461666,3145222,,complete,,603681e248af7188daf7b019,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x800,1280x689,,Generic Consent,1,GradCAM,,9,,,,No,BEGIN QUESTIONNAIRE,
2,1614184953074,24/02/2021 16:42:33,1614184956623,0,24/02/2021 16:42:36,38788,18,questionnaire-9g37,,10338741,5e1335206aab7c96df461666,3145222,,complete,,603681e248af7188daf7b019,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x800,1280x689,,Generic Consent,1,GradCAM,,9,,,,No,ConsentFlag,1
3,1614184953206,24/02/2021 16:42:33,1614184956629,0,24/02/2021 16:42:36,38788,18,questionnaire-9g37,,10338741,5e1335206aab7c96df461666,3145222,,complete,,603681e248af7188daf7b019,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x800,1280x689,,Generic Consent,1,GradCAM,,9,,,,No,END QUESTIONNAIRE,4678
1,1614184948268,24/02/2021 16:42:28,1614184949749,-7,24/02/2021 09:42:29,38788,18,questionnaire-9g37,,10338742,5eb0d53bbf6e001a107724aa,3145223,,complete,,603681df9d0be91c7061c6e4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,GradCAM,,6,,,,No,BEGIN QUESTIONNAIRE,
2,1614184950777,24/02/2021 16:42:30,1614184952234,-7,24/02/2021 09:42:32,38788,18,questionnaire-9g37,,10338742,5eb0d53bbf6e001a107724aa,3145223,,complete,,603681df9d0be91c7061c6e4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,GradCAM,,6,,,,No,ConsentFlag,1
3,1614184950996,24/02/2021 16:42:30,1614184952235,-7,24/02/2021 09:42:32,38788,18,questionnaire-9g37,,10338742,5eb0d53bbf6e001a107724aa,3145223,,complete,,603681df9d0be91c7061c6e4,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,GradCAM,,6,,,,No,END QUESTIONNAIRE,2486
1,1614184982596,24/02/2021 16:43:02,1614184983504,0,24/02/2021 16:43:03,38788,18,questionnaire-9g37,,10338792,57b8e70f35624400013d690c,3145237,,complete,,6036820652aa6b9f7fd0c950,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1536x864,1536x722,,Generic Consent,1,EP,,,14,,,No,BEGIN QUESTIONNAIRE,
2,1614185014916,24/02/2021 16:43:34,1614185015837,0,24/02/2021 16:43:35,38788,18,questionnaire-9g37,,10338792,57b8e70f35624400013d690c,3145237,,complete,,6036820652aa6b9f7fd0c950,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1536x864,1536x722,,Generic Consent,1,EP,,,14,,,No,ConsentFlag,1
3,1614185015026,24/02/2021 16:43:35,1614185015838,0,24/02/2021 16:43:35,38788,18,questionnaire-9g37,,10338792,57b8e70f35624400013d690c,3145237,,complete,,6036820652aa6b9f7fd0c950,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1536x864,1536x722,,Generic Consent,1,EP,,,14,,,No,END QUESTIONNAIRE,32334
1,1614184993127,24/02/2021 16:43:13,1614184992205,11,25/02/2021 03:43:12,38788,18,questionnaire-9g37,,10338805,5ccc63b092a76100011fd713,3145242,,complete,,603682150ea728f2ce676071,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x975,,Generic Consent,1,NNs,,,,,5,No,BEGIN QUESTIONNAIRE,
2,1614184995403,24/02/2021 16:43:15,1614184994148,11,25/02/2021 03:43:14,38788,18,questionnaire-9g37,,10338805,5ccc63b092a76100011fd713,3145242,,complete,,603682150ea728f2ce676071,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x975,,Generic Consent,1,NNs,,,,,5,No,ConsentFlag,1
3,1614184995809,24/02/2021 16:43:15,1614184994149,11,25/02/2021 03:43:14,38788,18,questionnaire-9g37,,10338805,5ccc63b092a76100011fd713,3145242,,complete,,603682150ea728f2ce676071,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x975,,Generic Consent,1,NNs,,,,,5,No,END QUESTIONNAIRE,1944
1,1614185012305,24/02/2021 16:43:32,1614185011554,0,24/02/2021 16:43:31,38788,18,questionnaire-9g37,,10338833,5e7a13eacc825504dfebed74,3145249,,complete,,60368227e7229968ed9aee36,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.150,1440x900,1440x766,,Generic Consent,1,Conf,15,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185015070,24/02/2021 16:43:35,1614185014782,0,24/02/2021 16:43:34,38788,18,questionnaire-9g37,,10338833,5e7a13eacc825504dfebed74,3145249,,complete,,60368227e7229968ed9aee36,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.150,1440x900,1440x766,,Generic Consent,1,Conf,15,,,,,No,ConsentFlag,1
3,1614185015429,24/02/2021 16:43:35,1614185014784,0,24/02/2021 16:43:34,38788,18,questionnaire-9g37,,10338833,5e7a13eacc825504dfebed74,3145249,,complete,,60368227e7229968ed9aee36,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 88.0.4324.150,1440x900,1440x766,,Generic Consent,1,Conf,15,,,,,No,END QUESTIONNAIRE,3230
1,1614185017165,24/02/2021 16:43:37,1614185016991,-5,24/02/2021 11:43:36,38788,18,questionnaire-9g37,,10338842,5f919ecd4a828d0256263372,3145251,,complete,,60368229b124e9cb14b54a70,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x1007,,Generic Consent,1,Conf,7,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185020056,24/02/2021 16:43:40,1614185019906,-5,24/02/2021 11:43:39,38788,18,questionnaire-9g37,,10338842,5f919ecd4a828d0256263372,3145251,,complete,,60368229b124e9cb14b54a70,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x1007,,Generic Consent,1,Conf,7,,,,,No,ConsentFlag,1
3,1614185021010,24/02/2021 16:43:41,1614185019910,-5,24/02/2021 11:43:39,38788,18,questionnaire-9g37,,10338842,5f919ecd4a828d0256263372,3145251,,complete,,60368229b124e9cb14b54a70,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x1007,,Generic Consent,1,Conf,7,,,,,No,END QUESTIONNAIRE,2919
1,1614185019901,24/02/2021 16:43:39,1614185018009,-6,24/02/2021 10:43:38,38788,18,questionnaire-9g37,,10338855,5f3dec9a4c8ba4213fd77b05,3145255,,complete,,6036821d47909ae45f061703,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,2,,,No,BEGIN QUESTIONNAIRE,
2,1614185030815,24/02/2021 16:43:50,1614185028694,-6,24/02/2021 10:43:48,38788,18,questionnaire-9g37,,10338855,5f3dec9a4c8ba4213fd77b05,3145255,,complete,,6036821d47909ae45f061703,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,2,,,No,ConsentFlag,1
3,1614185030987,24/02/2021 16:43:50,1614185028696,-6,24/02/2021 10:43:48,38788,18,questionnaire-9g37,,10338855,5f3dec9a4c8ba4213fd77b05,3145255,,complete,,6036821d47909ae45f061703,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,EP,,,2,,,No,END QUESTIONNAIRE,10687
1,1614185027890,24/02/2021 16:43:47,1614185027801,0,24/02/2021 16:43:47,38788,18,questionnaire-9g37,,10338871,5c5748b191c0ad0001cfc42c,3145259,,complete,,60368233d13a4abf08f7ba7a,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.150,1280x800,1280x721,,Generic Consent,1,GradCAM,,8,,,,No,BEGIN QUESTIONNAIRE,
2,1614185103972,24/02/2021 16:45:03,1614185103918,0,24/02/2021 16:45:03,38788,18,questionnaire-9g37,,10338871,5c5748b191c0ad0001cfc42c,3145259,,complete,,60368233d13a4abf08f7ba7a,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.150,1280x800,1280x721,,Generic Consent,1,GradCAM,,8,,,,No,ConsentFlag,1
3,1614185104046,24/02/2021 16:45:04,1614185103919,0,24/02/2021 16:45:03,38788,18,questionnaire-9g37,,10338871,5c5748b191c0ad0001cfc42c,3145259,,complete,,60368233d13a4abf08f7ba7a,computer,Desktop or Laptop,Mac OS 11.2.1,Chrome 88.0.4324.150,1280x800,1280x721,,Generic Consent,1,GradCAM,,8,,,,No,END QUESTIONNAIRE,76118
1,1614185044424,24/02/2021 16:44:04,1614185042889,-4,24/02/2021 12:44:02,38788,18,questionnaire-9g37,,10338898,5f47b045144b1c1ab5bed08d,3145268,,complete,,60368248e31087ab54148f59,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2560x1080,2560x918,,Generic Consent,1,EP,,,1,,,No,BEGIN QUESTIONNAIRE,
2,1614185115030,24/02/2021 16:45:15,1614185113539,-4,24/02/2021 12:45:13,38788,18,questionnaire-9g37,,10338898,5f47b045144b1c1ab5bed08d,3145268,,complete,,60368248e31087ab54148f59,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2560x1080,1278x910,,Generic Consent,1,EP,,,1,,,No,ConsentFlag,1
3,1614185115258,24/02/2021 16:45:15,1614185113540,-4,24/02/2021 12:45:13,38788,18,questionnaire-9g37,,10338898,5f47b045144b1c1ab5bed08d,3145268,,complete,,60368248e31087ab54148f59,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2560x1080,1278x910,,Generic Consent,1,EP,,,1,,,No,END QUESTIONNAIRE,70651
1,1614185049419,24/02/2021 16:44:09,1614185112672,0,24/02/2021 16:45:12,38788,18,questionnaire-9g37,,10338901,5f107fd6263294073eea5c49,3145270,,complete,,603682457fd347586ac1ac77,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,GradCAM,,13,,,,No,BEGIN QUESTIONNAIRE,
2,1614185054226,24/02/2021 16:44:14,1614185117443,0,24/02/2021 16:45:17,38788,18,questionnaire-9g37,,10338901,5f107fd6263294073eea5c49,3145270,,complete,,603682457fd347586ac1ac77,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,GradCAM,,13,,,,No,ConsentFlag,1
3,1614185054305,24/02/2021 16:44:14,1614185117452,0,24/02/2021 16:45:17,38788,18,questionnaire-9g37,,10338901,5f107fd6263294073eea5c49,3145270,,complete,,603682457fd347586ac1ac77,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x657,,Generic Consent,1,GradCAM,,13,,,,No,END QUESTIONNAIRE,4780
1,1614185057872,24/02/2021 16:44:17,1614185057430,0,24/02/2021 16:44:17,38788,18,questionnaire-9g37,,10338913,5f197b9dbaac2a048671d5a0,3145272,,complete,,603682530e8460e97192f62a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,EP,,,9,,,No,BEGIN QUESTIONNAIRE,
2,1614185067033,24/02/2021 16:44:27,1614185065373,0,24/02/2021 16:44:25,38788,18,questionnaire-9g37,,10338913,5f197b9dbaac2a048671d5a0,3145272,,complete,,603682530e8460e97192f62a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,EP,,,9,,,No,ConsentFlag,1
3,1614185067177,24/02/2021 16:44:27,1614185065377,0,24/02/2021 16:44:25,38788,18,questionnaire-9g37,,10338913,5f197b9dbaac2a048671d5a0,3145272,,complete,,603682530e8460e97192f62a,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,EP,,,9,,,No,END QUESTIONNAIRE,7947
1,1614185063628,24/02/2021 16:44:23,1614185064938,0,24/02/2021 16:44:24,38788,18,questionnaire-9g37,,10338928,5ec3c126840c7222d093ccc1,3145275,,complete,,6036826380464c3297cda99d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1745x852,,Generic Consent,1,Conf,3,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185066845,24/02/2021 16:44:26,1614185066943,0,24/02/2021 16:44:26,38788,18,questionnaire-9g37,,10338928,5ec3c126840c7222d093ccc1,3145275,,complete,,6036826380464c3297cda99d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1745x852,,Generic Consent,1,Conf,3,,,,,No,ConsentFlag,1
3,1614185067049,24/02/2021 16:44:27,1614185066944,0,24/02/2021 16:44:26,38788,18,questionnaire-9g37,,10338928,5ec3c126840c7222d093ccc1,3145275,,complete,,6036826380464c3297cda99d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1745x852,,Generic Consent,1,Conf,3,,,,,No,END QUESTIONNAIRE,2006
1,1614185067798,24/02/2021 16:44:27,1614185069005,0,24/02/2021 16:44:29,38788,18,questionnaire-9g37,,10338930,5701793b917228000f8dc974,3145276,,complete,,60368255ab218ffe46382ca5,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,SOD,,,,14,,No,BEGIN QUESTIONNAIRE,
2,1614185079538,24/02/2021 16:44:39,1614185080643,0,24/02/2021 16:44:40,38788,18,questionnaire-9g37,,10338930,5701793b917228000f8dc974,3145276,,complete,,60368255ab218ffe46382ca5,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,SOD,,,,14,,No,ConsentFlag,1
3,1614185079602,24/02/2021 16:44:39,1614185080650,0,24/02/2021 16:44:40,38788,18,questionnaire-9g37,,10338930,5701793b917228000f8dc974,3145276,,complete,,60368255ab218ffe46382ca5,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,SOD,,,,14,,No,END QUESTIONNAIRE,11646
1,1614185067893,24/02/2021 16:44:27,1614185067694,-5,24/02/2021 11:44:27,38788,18,questionnaire-9g37,,10338931,5ea9f38163052e16274213cc,3145277,,complete,,6036825e1630bbdbe63a56c9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x720,1280x578,,Generic Consent,1,GradCAM,,4,,,,No,BEGIN QUESTIONNAIRE,
2,1614185070741,24/02/2021 16:44:30,1614185070556,-5,24/02/2021 11:44:30,38788,18,questionnaire-9g37,,10338931,5ea9f38163052e16274213cc,3145277,,complete,,6036825e1630bbdbe63a56c9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x720,1280x578,,Generic Consent,1,GradCAM,,4,,,,No,ConsentFlag,1
3,1614185071069,24/02/2021 16:44:31,1614185070558,-5,24/02/2021 11:44:30,38788,18,questionnaire-9g37,,10338931,5ea9f38163052e16274213cc,3145277,,complete,,6036825e1630bbdbe63a56c9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1280x720,1280x578,,Generic Consent,1,GradCAM,,4,,,,No,END QUESTIONNAIRE,2864
1,1614185067377,24/02/2021 16:44:27,1614185067179,0,24/02/2021 16:44:27,38788,18,questionnaire-9g37,,10338933,5e21c6434238bd000bcff4a3,3145279,,complete,,60368260b423b29a2c6c003e,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Generic Consent,1,NNs,,,,,1,No,BEGIN QUESTIONNAIRE,
2,1614185070520,24/02/2021 16:44:30,1614185070347,0,24/02/2021 16:44:30,38788,18,questionnaire-9g37,,10338933,5e21c6434238bd000bcff4a3,3145279,,complete,,60368260b423b29a2c6c003e,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Generic Consent,1,NNs,,,,,1,No,ConsentFlag,1
3,1614185070585,24/02/2021 16:44:30,1614185070351,0,24/02/2021 16:44:30,38788,18,questionnaire-9g37,,10338933,5e21c6434238bd000bcff4a3,3145279,,complete,,60368260b423b29a2c6c003e,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x754,,Generic Consent,1,NNs,,,,,1,No,END QUESTIONNAIRE,3172
1,1614185071100,24/02/2021 16:44:31,1614185070665,0,24/02/2021 16:44:30,38788,18,questionnaire-9g37,,10338941,569d242a9e8363000c309dd7,3145283,,complete,,60368263cce692fd3297f3bf,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,Conf,5,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185075336,24/02/2021 16:44:35,1614185074936,0,24/02/2021 16:44:34,38788,18,questionnaire-9g37,,10338941,569d242a9e8363000c309dd7,3145283,,complete,,60368263cce692fd3297f3bf,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,Conf,5,,,,,No,ConsentFlag,1
3,1614185075708,24/02/2021 16:44:35,1614185074941,0,24/02/2021 16:44:34,38788,18,questionnaire-9g37,,10338941,569d242a9e8363000c309dd7,3145283,,complete,,60368263cce692fd3297f3bf,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,Conf,5,,,,,No,END QUESTIONNAIRE,4277
