Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,counterbalance-ao9d,Spreadsheet,didyouknow,definition,sampleimages,question,SAMguessed,visualization,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,ANSWER2,train_conf2,train_conf3,ANSWER3,train_conf4,ANSWER4,train_conf5,ANSWER5,didyouknow,definition,sampleimages,SAMguessed,visualization,question,test,ShowProgressBar,image0,black_arrow,black_arrow3,black_arrow4,black_arrow2,arrow_beam,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
24,1615848851506,15/03/2021 22:54:11,1615848851441,-5,15/03/2021 17:54:11,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,4,1,1,Screen 1,Zone1,continue_keyboard,1795.9650000047986,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1615848856198,15/03/2021 22:54:16,1615848856133,-5,15/03/2021 17:54:16,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,4,1,2,Screen 2,Zone1,continue_button,4683.564999999362,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1615848860512,15/03/2021 22:54:20,1615848860455,-5,15/03/2021 17:54:20,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,5,1,1,Screen 1,buttonB,response_button_text,4301.574999997683,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1615848861792,15/03/2021 22:54:21,1615848861722,-5,15/03/2021 17:54:21,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,5,1,2,Screen 2,advancementZone,continue_button,1258.6650000012014,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,1615848863922,15/03/2021 22:54:23,1615848863853,-5,15/03/2021 17:54:23,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,5,1,3,Screen 3,Zone5,response_button_text,2121.164999996836,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **bannister** before?,"<h3 style=""text-align: center""> <strong>bannister</strong>: a railing at the side of a staircase or balcony to prevent people from falling</h3>",n02788148.jpeg,# Sam guessed this is **20% bannister**,n02788148_n03110669_29953_n03110669_20.jpeg,# Is this **bannister**?,,1,,,,,,,,,,,,,,,,,,,,,,,n02788148_n03110669_29953_n03110669_20.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1615848865435,15/03/2021 22:54:25,1615848865336,-5,15/03/2021 17:54:25,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,6,2,1,Screen 1,buttonA,response_button_text,1463.224999999511,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1615848866580,15/03/2021 22:54:26,1615848866511,-5,15/03/2021 17:54:26,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,6,2,2,Screen 2,advancementZone,continue_button,1166.8300000019372,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,1615848867928,15/03/2021 22:54:27,1615848867873,-5,15/03/2021 17:54:27,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,6,2,3,Screen 3,Zone3,response_button_text,1352.2900000025402,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hen** before?,"<h3 style=""text-align: center""> <strong>hen</strong>: adult female bird</h3>",n01514859.jpeg,# Sam guessed this is **96% hen**,n01514859_n01514859_2022_n01514859_96.jpeg,# Is this **hen**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01514859_n01514859_2022_n01514859_96.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,1615848871557,15/03/2021 22:54:31,1615848871499,-5,15/03/2021 17:54:31,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,7,3,1,Screen 1,buttonA,response_button_text,3607.670000004873,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,1615848872720,15/03/2021 22:54:32,1615848872650,-5,15/03/2021 17:54:32,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,7,3,2,Screen 2,advancementZone,continue_button,1141.8249999987893,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,1615848874092,15/03/2021 22:54:34,1615848874027,-5,15/03/2021 17:54:34,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,7,3,3,Screen 3,Zone3,response_button_text,1368.160000005446,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hay** before?,"<h3 style=""text-align: center""> <strong>hay</strong>: grass mowed and cured for use as fodder</h3>",n07802026.jpeg,# Sam guessed this is **100% hay**,n07802026_n07802026_9788_n07802026_100.jpeg,# Is this **hay**?,,1,,,,,,,,,,,,,,,,,,,,,,,n07802026_n07802026_9788_n07802026_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,1615848877233,15/03/2021 22:54:37,1615848877165,-5,15/03/2021 17:54:37,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,8,4,1,Screen 1,buttonB,response_button_text,3119.5650000008754,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,1615848878520,15/03/2021 22:54:38,1615848878448,-5,15/03/2021 17:54:38,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,8,4,2,Screen 2,advancementZone,continue_button,1274.8700000011013,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1615848881676,15/03/2021 22:54:41,1615848881612,-5,15/03/2021 17:54:41,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,8,4,3,Screen 3,Zone5,response_button_text,3154.289999998582,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **hornbill** before?,"<h3 style=""text-align: center""> <strong>hornbill</strong>: bird of tropical Africa and Asia having a very large bill surmounted by a bony protuberance</h3>",n01829413.jpeg,# Sam guessed this is **31% hornbill**,n01829413_n07753592_11677_n07753592_31.jpeg,# Is this **hornbill**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01829413_n07753592_11677_n07753592_31.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,1615848886414,15/03/2021 22:54:46,1615848886328,-5,15/03/2021 17:54:46,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,9,5,1,Screen 1,buttonB,response_button_text,4699.090000001888,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,1615848887679,15/03/2021 22:54:47,1615848887608,-5,15/03/2021 17:54:47,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,9,5,2,Screen 2,advancementZone,continue_button,1271.9149999975343,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1615848891211,15/03/2021 22:54:51,1615848891133,-5,15/03/2021 17:54:51,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,9,5,3,Screen 3,Zone5,response_button_text,3514.6850000019185,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen an **african grey** before?,"<h3 style=""text-align: center""> <strong>african grey</strong>: commonly domesticated grey parrot with red-and-black tail and white face</h3>",n01817953.jpeg,# Sam guessed this is **18% african grey**,n01817953_n03187595_14474_n03187595_18.jpeg,# Is this **african grey**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01817953_n03187595_14474_n03187595_18.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1615848892525,15/03/2021 22:54:52,1615848892453,-5,15/03/2021 17:54:52,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,10,6,1,Screen 1,buttonA,response_button_text,1303.2450000027893,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1615848895531,15/03/2021 22:54:55,1615848895468,-5,15/03/2021 17:54:55,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,10,6,2,Screen 2,advancementZone,continue_button,3006.600000000617,,,,,0,1,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1615848899166,15/03/2021 22:54:59,1615848899099,-5,15/03/2021 17:54:59,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,10,6,3,Screen 3,Zone3,response_button_text,3621.464999996533,,,Yes,1,1,0,0,,,,,,Validation,Yes,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **goldfish** before?,"<h3 style=""text-align: center""> <strong>goldfish</strong>: small golden or orange-red freshwater fishes of Eurasia used as pond or aquarium fishes</h3>",n01443537.jpeg,# Sam guessed this is **100% goldfish**,n01443537_n01443537_2297_n01443537_100.jpeg,# Is this **goldfish**?,,1,,,,,,,,,,,,,,,,,,,,,,,n01443537_n01443537_2297_n01443537_100.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,1615848902131,15/03/2021 22:55:02,1615848902065,-5,15/03/2021 17:55:02,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,11,7,1,Screen 1,buttonB,response_button_text,2952.115000000049,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,1615848903444,15/03/2021 22:55:03,1615848903376,-5,15/03/2021 17:55:03,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,11,7,2,Screen 2,advancementZone,continue_button,1303.605000000971,,,,,0,1,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1615848904962,15/03/2021 22:55:04,1615848904900,-5,15/03/2021 17:55:04,45279,3,task-twi6,,11008980,4ycywbcy,3349539,,complete,,,computer,Desktop or Laptop,Mac OS 11.2.3,Chrome 89.0.4389.82,1680x1050,1680x914,,Natural_NNs,42,6,Input,didyouknow$${var},definition$${var},sampleimages$${var},question$${var},SAMguessed$${var},visualization$${var},Input,11,7,3,Screen 3,Zone5,response_button_text,1514.0449999962584,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,,,,,# Have you ever seen a **flute** before?,"<h3 style=""text-align: center""> <strong>flute</strong>: a high-pitched woodwind instrument</h3>",n03372029.jpeg,# Sam guessed this is **22% flute**,n03372029_n03483316_17467_n03483316_22.jpeg,# Is this **flute**?,,1,,,,,,,,,,,,,,,,,,,,,,,n03372029_n03483316_17467_n03483316_22.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
