Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,Randomise questionnaire elements?,Question Key,Response
1,1614184850098,24/02/2021 16:40:50,1614184851645,0,24/02/2021 16:40:51,37087,25,questionnaire-9g37,,10338576,5c09273b81c2ad00019d1dcc,3145175,,complete,,6036818b65b20e8aedf3bd76,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2560x1440,2560x1297,,Generic Consent,1,SOD,,,,10,,No,BEGIN QUESTIONNAIRE,
2,1614184851439,24/02/2021 16:40:51,1614184853027,0,24/02/2021 16:40:53,37087,25,questionnaire-9g37,,10338576,5c09273b81c2ad00019d1dcc,3145175,,complete,,6036818b65b20e8aedf3bd76,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2560x1440,2560x1297,,Generic Consent,1,SOD,,,,10,,No,ConsentFlag,1
3,1614184851502,24/02/2021 16:40:51,1614184853028,0,24/02/2021 16:40:53,37087,25,questionnaire-9g37,,10338576,5c09273b81c2ad00019d1dcc,3145175,,complete,,6036818b65b20e8aedf3bd76,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,2560x1440,2560x1297,,Generic Consent,1,SOD,,,,10,,No,END QUESTIONNAIRE,1383
1,1614184856811,24/02/2021 16:40:56,1614184916709,0,24/02/2021 16:41:56,37087,25,questionnaire-9g37,,10338585,5c4df259889752000156bdf3,3145177,,complete,,6036805a0e0f98bb5d056dc7,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,Conf,10,,,,,No,BEGIN QUESTIONNAIRE,
2,1614184875354,24/02/2021 16:41:15,1614184935267,0,24/02/2021 16:42:15,37087,25,questionnaire-9g37,,10338585,5c4df259889752000156bdf3,3145177,,complete,,6036805a0e0f98bb5d056dc7,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,Conf,10,,,,,No,ConsentFlag,1
3,1614184875417,24/02/2021 16:41:15,1614184935269,0,24/02/2021 16:42:15,37087,25,questionnaire-9g37,,10338585,5c4df259889752000156bdf3,3145177,,complete,,6036805a0e0f98bb5d056dc7,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,Conf,10,,,,,No,END QUESTIONNAIRE,18560
1,1614184858161,24/02/2021 16:40:58,1614184858063,-7,24/02/2021 09:40:58,37087,25,questionnaire-9g37,,10338586,5edbad5553fc4005d34145df,3145178,,complete,,6036818805ad60c379973344,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,GradCAM,,2,,,,No,BEGIN QUESTIONNAIRE,
2,1614184864433,24/02/2021 16:41:04,1614184864372,-7,24/02/2021 09:41:04,37087,25,questionnaire-9g37,,10338586,5edbad5553fc4005d34145df,3145178,,complete,,6036818805ad60c379973344,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,GradCAM,,2,,,,No,ConsentFlag,1
3,1614184864675,24/02/2021 16:41:04,1614184864373,-7,24/02/2021 09:41:04,37087,25,questionnaire-9g37,,10338586,5edbad5553fc4005d34145df,3145178,,complete,,6036818805ad60c379973344,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,GradCAM,,2,,,,No,END QUESTIONNAIRE,6310
1,1614184870848,24/02/2021 16:41:10,1614184873653,0,24/02/2021 16:41:13,37087,25,questionnaire-9g37,,10338610,5ee52b9332a0732680f7dc0f,3145184,,complete,,6036819b553083018198029b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1366x768,1366x625,,Generic Consent,1,NNs,,,,,8,No,BEGIN QUESTIONNAIRE,
2,1614184877477,24/02/2021 16:41:17,1614184880285,0,24/02/2021 16:41:20,37087,25,questionnaire-9g37,,10338610,5ee52b9332a0732680f7dc0f,3145184,,complete,,6036819b553083018198029b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1366x768,1366x625,,Generic Consent,1,NNs,,,,,8,No,ConsentFlag,1
3,1614184877558,24/02/2021 16:41:17,1614184880290,0,24/02/2021 16:41:20,37087,25,questionnaire-9g37,,10338610,5ee52b9332a0732680f7dc0f,3145184,,complete,,6036819b553083018198029b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.150,1366x768,1366x625,,Generic Consent,1,NNs,,,,,8,No,END QUESTIONNAIRE,6638
1,1614184889297,24/02/2021 16:41:29,1614184888550,0,24/02/2021 16:41:28,37087,25,questionnaire-9g37,,10338648,5ef61d9b9e9e130b1f491ee7,3145194,,complete,,603681af8c4b2896e9f6380b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,GradCAM,,7,,,,No,BEGIN QUESTIONNAIRE,
2,1614184893474,24/02/2021 16:41:33,1614184892765,0,24/02/2021 16:41:32,37087,25,questionnaire-9g37,,10338648,5ef61d9b9e9e130b1f491ee7,3145194,,complete,,603681af8c4b2896e9f6380b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,GradCAM,,7,,,,No,ConsentFlag,1
3,1614184893875,24/02/2021 16:41:33,1614184892766,0,24/02/2021 16:41:32,37087,25,questionnaire-9g37,,10338648,5ef61d9b9e9e130b1f491ee7,3145194,,complete,,603681af8c4b2896e9f6380b,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,GradCAM,,7,,,,No,END QUESTIONNAIRE,4216
1,1614184893937,24/02/2021 16:41:33,1614184891388,0,24/02/2021 16:41:31,37087,25,questionnaire-9g37,,10338650,5c519ec789254700019f7934,3145195,,complete,,603681ac441dad93f80716d8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,Conf,2,,,,,No,BEGIN QUESTIONNAIRE,
2,1614184896444,24/02/2021 16:41:36,1614184894688,0,24/02/2021 16:41:34,37087,25,questionnaire-9g37,,10338650,5c519ec789254700019f7934,3145195,,complete,,603681ac441dad93f80716d8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,Conf,2,,,,,No,ConsentFlag,1
3,1614184896601,24/02/2021 16:41:36,1614184894692,0,24/02/2021 16:41:34,37087,25,questionnaire-9g37,,10338650,5c519ec789254700019f7934,3145195,,complete,,603681ac441dad93f80716d8,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x625,,Generic Consent,1,Conf,2,,,,,No,END QUESTIONNAIRE,3304
1,1614184918387,24/02/2021 16:41:58,1614184929546,0,24/02/2021 16:42:09,37087,25,questionnaire-9g37,,10338686,5cf12ddbf17e370017a278c5,3145208,,complete,,603681cde8b2ba4843563ca2,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 87.0.4280.67,1280x800,1280x656,,Generic Consent,1,GradCAM,,15,,,,No,BEGIN QUESTIONNAIRE,
2,1614185126417,24/02/2021 16:45:26,1614185137029,0,24/02/2021 16:45:37,37087,25,questionnaire-9g37,,10338686,5cf12ddbf17e370017a278c5,3145208,,complete,,603681cde8b2ba4843563ca2,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 87.0.4280.67,1280x800,1280x656,,Generic Consent,1,GradCAM,,15,,,,No,ConsentFlag,1
3,1614185126573,24/02/2021 16:45:26,1614185137030,0,24/02/2021 16:45:37,37087,25,questionnaire-9g37,,10338686,5cf12ddbf17e370017a278c5,3145208,,complete,,603681cde8b2ba4843563ca2,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 87.0.4280.67,1280x800,1280x656,,Generic Consent,1,GradCAM,,15,,,,No,END QUESTIONNAIRE,207484
1,1614184924487,24/02/2021 16:42:04,1614184921635,0,24/02/2021 16:42:01,37087,25,questionnaire-9g37,,10338702,59a7cfeb7ff2320001ec59d9,3145211,,complete,,603681d31540bd1deb13a3d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,SOD,,,,6,,No,BEGIN QUESTIONNAIRE,
2,1614184930220,24/02/2021 16:42:10,1614184927471,0,24/02/2021 16:42:07,37087,25,questionnaire-9g37,,10338702,59a7cfeb7ff2320001ec59d9,3145211,,complete,,603681d31540bd1deb13a3d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,SOD,,,,6,,No,ConsentFlag,1
3,1614184930282,24/02/2021 16:42:10,1614184927472,0,24/02/2021 16:42:07,37087,25,questionnaire-9g37,,10338702,59a7cfeb7ff2320001ec59d9,3145211,,complete,,603681d31540bd1deb13a3d6,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x937,,Generic Consent,1,SOD,,,,6,,No,END QUESTIONNAIRE,5837
1,1614184933613,24/02/2021 16:42:13,1614184935331,-7,24/02/2021 09:42:15,37087,25,questionnaire-9g37,,10338718,5ee3f8e4f8b4750deab84dc3,3145218,,complete,,603681d7d01ca4c932049567,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 88.0.4324.96,1280x800,997x650,,Generic Consent,1,NNs,,,,,11,No,BEGIN QUESTIONNAIRE,
2,1614184936337,24/02/2021 16:42:16,1614184938007,-7,24/02/2021 09:42:18,37087,25,questionnaire-9g37,,10338718,5ee3f8e4f8b4750deab84dc3,3145218,,complete,,603681d7d01ca4c932049567,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 88.0.4324.96,1280x800,997x650,,Generic Consent,1,NNs,,,,,11,No,ConsentFlag,1
3,1614184936659,24/02/2021 16:42:16,1614184938009,-7,24/02/2021 09:42:18,37087,25,questionnaire-9g37,,10338718,5ee3f8e4f8b4750deab84dc3,3145218,,complete,,603681d7d01ca4c932049567,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 88.0.4324.96,1280x800,997x650,,Generic Consent,1,NNs,,,,,11,No,END QUESTIONNAIRE,2678
1,1614184934102,24/02/2021 16:42:14,1614184934015,0,24/02/2021 16:42:14,37087,25,questionnaire-9g37,,10338722,5ed9733cbce4e614e76f164c,3145219,,complete,,603681e0b124e9cb14b54a6f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,EP,,,1,,,No,BEGIN QUESTIONNAIRE,
2,1614184953487,24/02/2021 16:42:33,1614184953355,0,24/02/2021 16:42:33,37087,25,questionnaire-9g37,,10338722,5ed9733cbce4e614e76f164c,3145219,,complete,,603681e0b124e9cb14b54a6f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,EP,,,1,,,No,ConsentFlag,1
3,1614184954018,24/02/2021 16:42:34,1614184953356,0,24/02/2021 16:42:33,37087,25,questionnaire-9g37,,10338722,5ed9733cbce4e614e76f164c,3145219,,complete,,603681e0b124e9cb14b54a6f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x969,,Generic Consent,1,EP,,,1,,,No,END QUESTIONNAIRE,19341
1,1614184954955,24/02/2021 16:42:34,1614184954375,0,24/02/2021 16:42:34,37087,25,questionnaire-9g37,,10338758,5e5c41c4b22d9d42b78b2ebf,3145226,,complete,,603681ef219c7a2a445eba2d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,2195x1235,2195x1131,,Generic Consent,1,NNs,,,,,6,No,BEGIN QUESTIONNAIRE,
2,1614184958630,24/02/2021 16:42:38,1614184958061,0,24/02/2021 16:42:38,37087,25,questionnaire-9g37,,10338758,5e5c41c4b22d9d42b78b2ebf,3145226,,complete,,603681ef219c7a2a445eba2d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,2195x1235,2195x1131,,Generic Consent,1,NNs,,,,,6,No,ConsentFlag,1
3,1614184958715,24/02/2021 16:42:38,1614184958062,0,24/02/2021 16:42:38,37087,25,questionnaire-9g37,,10338758,5e5c41c4b22d9d42b78b2ebf,3145226,,complete,,603681ef219c7a2a445eba2d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,2195x1235,2195x1131,,Generic Consent,1,NNs,,,,,6,No,END QUESTIONNAIRE,3687
1,1614184956566,24/02/2021 16:42:36,1614184956242,-4,24/02/2021 12:42:36,37087,25,questionnaire-9g37,,10338762,5df15d3e192ef006f48c6a49,3145227,,complete,,603681dd09e453788d3ac4aa,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1600x900,1553x758,,Generic Consent,1,GradCAM,,8,,,,No,BEGIN QUESTIONNAIRE,
2,1614184970450,24/02/2021 16:42:50,1614184970259,-4,24/02/2021 12:42:50,37087,25,questionnaire-9g37,,10338762,5df15d3e192ef006f48c6a49,3145227,,complete,,603681dd09e453788d3ac4aa,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1600x900,1553x758,,Generic Consent,1,GradCAM,,8,,,,No,ConsentFlag,1
3,1614184970607,24/02/2021 16:42:50,1614184970261,-4,24/02/2021 12:42:50,37087,25,questionnaire-9g37,,10338762,5df15d3e192ef006f48c6a49,3145227,,complete,,603681dd09e453788d3ac4aa,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1600x900,1553x758,,Generic Consent,1,GradCAM,,8,,,,No,END QUESTIONNAIRE,14019
1,1614184958215,24/02/2021 16:42:38,1614184958408,1,24/02/2021 17:42:38,37087,25,questionnaire-9g37,,10338764,5f3abfead0362c14ef650c1a,3145228,,complete,,603681f697dfe049e2aa7fc2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x663,,Generic Consent,1,EP,,,12,,,No,BEGIN QUESTIONNAIRE,
2,1614184963201,24/02/2021 16:42:43,1614184963510,1,24/02/2021 17:42:43,37087,25,questionnaire-9g37,,10338764,5f3abfead0362c14ef650c1a,3145228,,complete,,603681f697dfe049e2aa7fc2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x663,,Generic Consent,1,EP,,,12,,,No,ConsentFlag,1
3,1614184963286,24/02/2021 16:42:43,1614184963512,1,24/02/2021 17:42:43,37087,25,questionnaire-9g37,,10338764,5f3abfead0362c14ef650c1a,3145228,,complete,,603681f697dfe049e2aa7fc2,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1366x768,1366x663,,Generic Consent,1,EP,,,12,,,No,END QUESTIONNAIRE,5104
1,1614184974826,24/02/2021 16:42:54,1614184972476,2,24/02/2021 18:42:52,37087,25,questionnaire-9g37,,10338777,5f56a6646e11c111125188bc,3145232,,complete,,6036819db4917bea15f1615d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1536x864,1536x722,,Generic Consent,1,Conf,14,,,,,No,BEGIN QUESTIONNAIRE,
2,1614184982398,24/02/2021 16:43:02,1614184979069,2,24/02/2021 18:42:59,37087,25,questionnaire-9g37,,10338777,5f56a6646e11c111125188bc,3145232,,complete,,6036819db4917bea15f1615d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1536x864,1536x722,,Generic Consent,1,Conf,14,,,,,No,ConsentFlag,1
3,1614184982741,24/02/2021 16:43:02,1614184979071,2,24/02/2021 18:42:59,37087,25,questionnaire-9g37,,10338777,5f56a6646e11c111125188bc,3145232,,complete,,6036819db4917bea15f1615d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1536x864,1536x722,,Generic Consent,1,Conf,14,,,,,No,END QUESTIONNAIRE,6595
1,1614184980253,24/02/2021 16:43:00,1614184981039,0,24/02/2021 16:43:01,37087,25,questionnaire-9g37,,10338790,5a97ed1d1eda410001364e94,3145236,,complete,,60368206cdd5a5392d4eb214,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,9,,,,No,BEGIN QUESTIONNAIRE,
2,1614184986163,24/02/2021 16:43:06,1614184986967,0,24/02/2021 16:43:06,37087,25,questionnaire-9g37,,10338790,5a97ed1d1eda410001364e94,3145236,,complete,,60368206cdd5a5392d4eb214,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,9,,,,No,ConsentFlag,1
3,1614184986242,24/02/2021 16:43:06,1614184986968,0,24/02/2021 16:43:06,37087,25,questionnaire-9g37,,10338790,5a97ed1d1eda410001364e94,3145236,,complete,,60368206cdd5a5392d4eb214,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1536x864,1536x722,,Generic Consent,1,GradCAM,,9,,,,No,END QUESTIONNAIRE,5930
1,1614185004490,24/02/2021 16:43:24,1614185004413,0,24/02/2021 16:43:24,37087,25,questionnaire-9g37,,10338823,5e443a70aed73b030c0d1225,3145247,,complete,,603681f89259a291c06236ce,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Generic Consent,1,Conf,1,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185009932,24/02/2021 16:43:29,1614185009880,0,24/02/2021 16:43:29,37087,25,questionnaire-9g37,,10338823,5e443a70aed73b030c0d1225,3145247,,complete,,603681f89259a291c06236ce,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Generic Consent,1,Conf,1,,,,,No,ConsentFlag,1
3,1614185010013,24/02/2021 16:43:30,1614185009883,0,24/02/2021 16:43:29,37087,25,questionnaire-9g37,,10338823,5e443a70aed73b030c0d1225,3145247,,complete,,603681f89259a291c06236ce,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x625,,Generic Consent,1,Conf,1,,,,,No,END QUESTIONNAIRE,5470
1,1614185016651,24/02/2021 16:43:36,1614185016785,0,24/02/2021 16:43:36,37087,25,questionnaire-9g37,,10338848,601019f76c22e627e2ca3a39,3145252,,complete,,60368230d4b7f7055fbf7023,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 88.0.4324.182,1440x900,1440x733,,Generic Consent,1,NNs,,,,,2,No,BEGIN QUESTIONNAIRE,
2,1614185023953,24/02/2021 16:43:43,1614185024219,0,24/02/2021 16:43:44,37087,25,questionnaire-9g37,,10338848,601019f76c22e627e2ca3a39,3145252,,complete,,60368230d4b7f7055fbf7023,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 88.0.4324.182,1440x900,1440x733,,Generic Consent,1,NNs,,,,,2,No,ConsentFlag,1
3,1614185024015,24/02/2021 16:43:44,1614185024221,0,24/02/2021 16:43:44,37087,25,questionnaire-9g37,,10338848,601019f76c22e627e2ca3a39,3145252,,complete,,60368230d4b7f7055fbf7023,computer,Desktop or Laptop,Mac OS 10.12.6,Chrome 88.0.4324.182,1440x900,1440x733,,Generic Consent,1,NNs,,,,,2,No,END QUESTIONNAIRE,7436
1,1614185019777,24/02/2021 16:43:39,1614185019586,0,24/02/2021 16:43:39,37087,25,questionnaire-9g37,,10338854,5f3020f06e1b570b4e6107fa,3145254,,complete,,6036822d76cbba93123ed74f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1132x581,,Generic Consent,1,GradCAM,,3,,,,No,BEGIN QUESTIONNAIRE,
2,1614185024777,24/02/2021 16:43:44,1614185024603,0,24/02/2021 16:43:44,37087,25,questionnaire-9g37,,10338854,5f3020f06e1b570b4e6107fa,3145254,,complete,,6036822d76cbba93123ed74f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1132x581,,Generic Consent,1,GradCAM,,3,,,,No,ConsentFlag,1
3,1614185024980,24/02/2021 16:43:44,1614185024606,0,24/02/2021 16:43:44,37087,25,questionnaire-9g37,,10338854,5f3020f06e1b570b4e6107fa,3145254,,complete,,6036822d76cbba93123ed74f,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1132x581,,Generic Consent,1,GradCAM,,3,,,,No,END QUESTIONNAIRE,5020
1,1614185024011,24/02/2021 16:43:44,1614185018877,2,24/02/2021 18:43:38,37087,25,questionnaire-9g37,,10338856,600590fcb602617e4e62e8c8,3145256,,complete,,60368205674db2354ed86575,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1366x768,1093x500,,Generic Consent,1,NNs,,,,,12,No,BEGIN QUESTIONNAIRE,
2,1614185053617,24/02/2021 16:44:13,1614185048533,2,24/02/2021 18:44:08,37087,25,questionnaire-9g37,,10338856,600590fcb602617e4e62e8c8,3145256,,complete,,60368205674db2354ed86575,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1366x768,1079x500,,Generic Consent,1,NNs,,,,,12,No,ConsentFlag,1
3,1614185054138,24/02/2021 16:44:14,1614185048539,2,24/02/2021 18:44:08,37087,25,questionnaire-9g37,,10338856,600590fcb602617e4e62e8c8,3145256,,complete,,60368205674db2354ed86575,computer,Desktop or Laptop,Windows 10,Chrome 87.0.4280.141,1366x768,1079x500,,Generic Consent,1,NNs,,,,,12,No,END QUESTIONNAIRE,29663
1,1614185049846,24/02/2021 16:44:09,1614185049827,0,24/02/2021 16:44:09,37087,25,questionnaire-9g37,,10338908,5e87c4c242701c45712423d9,3145271,,complete,,60368225abbea2153928a43e,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x938,,Generic Consent,1,Conf,7,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185057648,24/02/2021 16:44:17,1614185057219,0,24/02/2021 16:44:17,37087,25,questionnaire-9g37,,10338908,5e87c4c242701c45712423d9,3145271,,complete,,60368225abbea2153928a43e,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x938,,Generic Consent,1,Conf,7,,,,,No,ConsentFlag,1
3,1614185057743,24/02/2021 16:44:17,1614185057220,0,24/02/2021 16:44:17,37087,25,questionnaire-9g37,,10338908,5e87c4c242701c45712423d9,3145271,,complete,,60368225abbea2153928a43e,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1920x1080,1920x938,,Generic Consent,1,Conf,7,,,,,No,END QUESTIONNAIRE,7394
1,1614185109468,24/02/2021 16:45:09,1614185108861,0,24/02/2021 16:45:08,37087,25,questionnaire-9g37,,10339003,5ec7d68512268325623eb178,3145307,,complete,,603682879913da9fc10364f9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,Conf,8,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185111828,24/02/2021 16:45:11,1614185111609,0,24/02/2021 16:45:11,37087,25,questionnaire-9g37,,10339003,5ec7d68512268325623eb178,3145307,,complete,,603682879913da9fc10364f9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,Conf,8,,,,,No,ConsentFlag,1
3,1614185112108,24/02/2021 16:45:12,1614185111610,0,24/02/2021 16:45:11,37087,25,questionnaire-9g37,,10339003,5ec7d68512268325623eb178,3145307,,complete,,603682879913da9fc10364f9,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x610,,Generic Consent,1,Conf,8,,,,,No,END QUESTIONNAIRE,2749
1,1614185131050,24/02/2021 16:45:31,1614185130569,0,24/02/2021 16:45:30,37087,25,questionnaire-9g37,,10339041,5e51866cc946221b5c43b307,3145322,,complete,,603682a27aac6e9f2455976d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x553,,Generic Consent,1,SOD,,,,2,,No,BEGIN QUESTIONNAIRE,
2,1614185135058,24/02/2021 16:45:35,1614185134588,0,24/02/2021 16:45:34,37087,25,questionnaire-9g37,,10339041,5e51866cc946221b5c43b307,3145322,,complete,,603682a27aac6e9f2455976d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x553,,Generic Consent,1,SOD,,,,2,,No,ConsentFlag,1
3,1614185135308,24/02/2021 16:45:35,1614185134592,0,24/02/2021 16:45:34,37087,25,questionnaire-9g37,,10339041,5e51866cc946221b5c43b307,3145322,,complete,,603682a27aac6e9f2455976d,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1280x720,1280x553,,Generic Consent,1,SOD,,,,2,,No,END QUESTIONNAIRE,4024
1,1614185133855,24/02/2021 16:45:33,1614185133607,0,24/02/2021 16:45:33,37087,25,questionnaire-9g37,,10339045,5d1bc78f79ca6c00011afbe5,3145324,,complete,,6036829c72e918f373c462c7,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Generic Consent,1,GradCAM,,7,,,,No,BEGIN QUESTIONNAIRE,
2,1614185137120,24/02/2021 16:45:37,1614185136925,0,24/02/2021 16:45:36,37087,25,questionnaire-9g37,,10339045,5d1bc78f79ca6c00011afbe5,3145324,,complete,,6036829c72e918f373c462c7,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Generic Consent,1,GradCAM,,7,,,,No,ConsentFlag,1
3,1614185137339,24/02/2021 16:45:37,1614185136931,0,24/02/2021 16:45:36,37087,25,questionnaire-9g37,,10339045,5d1bc78f79ca6c00011afbe5,3145324,,complete,,6036829c72e918f373c462c7,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1366x768,1366x657,,Generic Consent,1,GradCAM,,7,,,,No,END QUESTIONNAIRE,3324
1,1614185137701,24/02/2021 16:45:37,1614185136803,0,24/02/2021 16:45:36,37087,25,questionnaire-9g37,,10339059,5996ae7ff9db7d0001895a91,3145330,,complete,,603682a1642a186f292b0626,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1360x768,1360x657,,Generic Consent,1,NNs,,,,,10,No,BEGIN QUESTIONNAIRE,
2,1614185146330,24/02/2021 16:45:46,1614185145506,0,24/02/2021 16:45:45,37087,25,questionnaire-9g37,,10339059,5996ae7ff9db7d0001895a91,3145330,,complete,,603682a1642a186f292b0626,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1360x768,1360x657,,Generic Consent,1,NNs,,,,,10,No,ConsentFlag,1
3,1614185146403,24/02/2021 16:45:46,1614185145508,0,24/02/2021 16:45:45,37087,25,questionnaire-9g37,,10339059,5996ae7ff9db7d0001895a91,3145330,,complete,,603682a1642a186f292b0626,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.182,1360x768,1360x657,,Generic Consent,1,NNs,,,,,10,No,END QUESTIONNAIRE,8705
1,1614185172910,24/02/2021 16:46:12,1614185168088,0,24/02/2021 16:46:08,37087,25,questionnaire-9g37,,10339070,5a04ccfef2e3460001edadef,3145335,,complete,,603682a80e8460e97192f62d,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.182,1536x864,1510x736,,Generic Consent,1,Conf,3,,,,,No,BEGIN QUESTIONNAIRE,
2,1614185177847,24/02/2021 16:46:17,1614185172913,0,24/02/2021 16:46:12,37087,25,questionnaire-9g37,,10339070,5a04ccfef2e3460001edadef,3145335,,complete,,603682a80e8460e97192f62d,computer,Desktop or Laptop,Windows 7,Chrome 88.0.4324.182,1536x864,1510x736,,Generic Consent,1,Conf,3,,,,,No,ConsentFlag,1
