Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-tjl7,counterbalance-lxdj,counterbalance-yqqs,counterbalance-jiws,counterbalance-eqty,counterbalance-xsf1,branch-4fbe,branch-ziux,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Response1,Response2,Response3,Response4,image1,training,intro1,intro2,intro3,train_conf1,green_tick,ANSWER1,next,go,cross_mark,train_conf2,train_conf3,train_conf4,train_conf5,didyouknow,definition,sampleimages,question,test,ANSWER2,ANSWER3,ANSWER4,ANSWER5,SAMguessed,visualization,ShowProgressBar,image0,black_arrow,black_arrow2,arrow_beam,black_arrow3,black_arrow4,answer,answer1,answer2,answer3,answer4,answer5,answer6,answer7,answer8,answer9,answer10,answer11,answer12,answer13,answer14,answer15,file_name,file_name1,file_name2,file_name3,file_name4,file_name5,file_name6,file_name7,file_name8,file_name9,file_name10,file_name11,file_name12,file_name13,file_name14,file_name15,didyouknow1,didyouknow2,didyouknow3,didyouknow4,didyouknow5,didyouknow6,didyouknow7,didyouknow8,didyouknow9,didyouknow10,didyouknow11,didyouknow12,didyouknow13,didyouknow14,didyouknow15,definition1,definition2,definition3,definition4,definition5,definition6,definition7,definition8,definition9,definition10,definition11,definition12,definition13,definition14,definition15,sampleimages1,sampleimages2,sampleimages3,sampleimages4,sampleimages5,sampleimages6,sampleimages7,sampleimages8,sampleimages9,sampleimages10,sampleimages11,sampleimages12,sampleimages13,sampleimages14,sampleimages15,SAMguessed1,SAMguessed2,SAMguessed3,SAMguessed4,SAMguessed5,SAMguessed6,SAMguessed7,SAMguessed8,SAMguessed9,SAMguessed10,SAMguessed11,SAMguessed12,SAMguessed13,SAMguessed14,SAMguessed15,visualization1,visualization2,visualization3,visualization4,visualization5,visualization6,visualization7,visualization8,visualization9,visualization10,visualization11,visualization12,visualization13,visualization14,visualization15,question1,question2,question3,question4,question5,question6,question7,question8,question9,question10,question11,question12,question13,question14,question15
2,1614747196157,03/03/2021 04:53:16,1614747196031,-5,02/03/2021 23:53:16,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,1,1,1,Screen 1,advancementZone,continue_button,23073.375000007218,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1614747217000,03/03/2021 04:53:37,1614747216881,-5,02/03/2021 23:53:36,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,1,1,2,Screen 2,advancementZone,continue_button,20840.96500001033,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1614747221928,03/03/2021 04:53:41,1614747221807,-5,02/03/2021 23:53:41,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,1,1,3,Screen 3,advancementZone,continue_button,4906.090000004042,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1614747226907,03/03/2021 04:53:46,1614747226805,-5,02/03/2021 23:53:46,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,1,1,4,Screen 4,advancementZone,continue_button,4983.074999996461,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1614747231473,03/03/2021 04:53:51,1614747231380,-5,02/03/2021 23:53:51,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,1,1,5,Screen 5,advancementZone,continue_button,4558.2899999863,,,,,0,1,0,,,,,,Instructions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1614747238666,03/03/2021 04:53:58,1614747238567,-5,02/03/2021 23:53:58,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,2,1,1,Screen 1,advancementZone,continue_button,7034.175000007963,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1614747382023,03/03/2021 04:56:22,1614747381910,-5,02/03/2021 23:56:21,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,2,1,2,Imagenet,advancementZone,continue_button,143306.2450000143,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1614747392937,03/03/2021 04:56:32,1614747392826,-5,02/03/2021 23:56:32,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,2,1,3,Screen 2,advancementZone,continue_button,10893.914999993285,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1614747407511,03/03/2021 04:56:47,1614747407392,-5,02/03/2021 23:56:47,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,2,1,4,Screen 3,advancementZone,continue_button,14550.229999993462,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1614747413804,03/03/2021 04:56:53,1614747413710,-5,02/03/2021 23:56:53,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,2,1,5,Screen 4,advancementZone,continue_button,6296.455000003334,,,,,0,1,0,,,,,,Introduction,Previous,,,,,dog_image_classification.jpeg,,intro1.jpg,intro2.jpg,intro3.jpg,,green_tick.jpg,,,,cross_mark.jpg,,,,,,,,,,,,,,,,,n02099712_n02099712_32_n02099712.jpeg,black_arrow1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1614747421480,03/03/2021 04:57:01,1614747421385,-5,02/03/2021 23:57:01,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,1,Screen 1,Zone1,continue_keyboard,7602.650000015274,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1614747439423,03/03/2021 04:57:19,1614747439319,-5,02/03/2021 23:57:19,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,2,Screen 2,advancementZone,response_button_text,17921.169999986887,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1614747442132,03/03/2021 04:57:22,1614747442027,-5,02/03/2021 23:57:22,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,3,Correct1,Zone3,response_button_text,2692.045000003418,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1614747455455,03/03/2021 04:57:35,1614747455368,-5,02/03/2021 23:57:35,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,5,Screen 3,Zone5,response_button_text,13325.395000021672,,,No,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1614747458191,03/03/2021 04:57:38,1614747458096,-5,02/03/2021 23:57:38,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,6,Correct2,Zone3,response_button_text,2714.7600000025705,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1614747463361,03/03/2021 04:57:43,1614747463257,-5,02/03/2021 23:57:43,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,8,Screen 4,advancementZone,response_button_text,5148.664999986067,,,Yes,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,1614747464234,03/03/2021 04:57:44,1614747464128,-5,02/03/2021 23:57:44,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,9,Correct3,Zone3,response_button_text,858.4250000130851,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1614747468010,03/03/2021 04:57:48,1614747467830,-5,02/03/2021 23:57:47,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,11,Screen 5,advancementZone,response_button_text,3690.8600000024308,,,Yes,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,1614747471253,03/03/2021 04:57:51,1614747471154,-5,02/03/2021 23:57:51,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,13,Wrong4,Zone3,response_button_text,3311.1149999895133,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1614747483341,03/03/2021 04:58:03,1614747483241,-5,02/03/2021 23:58:03,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,14,Screen 6,Zone5,response_button_text,12075.414999999339,,,No,1,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,1614747484693,03/03/2021 04:58:04,1614747484594,-5,02/03/2021 23:58:04,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,16,Wrong5,Zone3,response_button_text,1334.7200000134762,,,Continue,1,1,0,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1614747487651,03/03/2021 04:58:07,1614747487543,-5,02/03/2021 23:58:07,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,3,1,17,End of Training,Zone1,continue_keyboard,2938.5000000183936,,,,,0,1,0,,,,,,Training,,Yes,No,Yes,No,,training.png,,,,yorkshire terrier_98_yorkshire terrier.jpeg,green_tick.jpg,Yes,Continue,Continue,cross_mark.jpg,labrador retriever_33_golden retriever.jpeg,rottweiler_54_rottweiler.jpeg,siberian husky_76_malamute.jpeg,shetland sheepdog_19_shetland sheepdog.jpeg,,,,,,No,Yes,No,Yes,,,,,black_arrow1.jpg,black_arrow2.JPG,arrow_beam.jpg,black_arrow3.jpg,black_arrow4.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,1614747494763,03/03/2021 04:58:14,1614747494656,-5,02/03/2021 23:58:14,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,4,1,1,Screen 1,Zone1,continue_keyboard,7074.2949999985285,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,1614747523831,03/03/2021 04:58:43,1614747523727,-5,02/03/2021 23:58:43,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,4,1,2,Screen 2,Zone1,continue_button,29040.829999983544,,,,,0,1,0,,,,,,Test Entry,,,,,,,,,,,,,,,,,,,,,,,,,test.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,1614747532432,03/03/2021 04:58:52,1614747532337,-5,02/03/2021 23:58:52,38788,24,task-phxr,,10562782,60051d10e63710373daee6e7,3213080,,complete,,603f15ff5efcd801b255be18,computer,Desktop or Laptop,Windows 10,Chrome 88.0.4324.190,1280x720,1280x648,,Dog_SOD_Val,2,SOD,,,,9,,Qualified,,Input,Input,5,1,1,Screen 1,buttonB,response_button_text,8586.989999981597,,,No,1,1,0,0,,,,,,Validation,No,Yes,No,Yes,No,,,,,,,,,,,,,,,,# Have you ever seen an **italian greyhound** before?,"<h3 style=""text-align: center""> <strong>italian greyhound</strong>: a toy dog developed from the greyhound</h3>",n02091032.jpeg,# Is this **italian greyhound**?,,,,,,# Sam guessed this is **91% italian greyhound**,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,1,,,,,,,,,,,,,,,,,,,,,,,n02091032_n02108915_3675_n02108915_245_171_91.jpeg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
